Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases,concept:name,time:timestamp,@@index,@@case_index,case:concept:name,case:label
Plug,missing,12,Case122,regular,Final Inspection Q.C.,ID4163,D,Quality Check 1,0,0,100.0,2012-03-26 08:40:00+00:00,520,3,0,8,645.0,31423.0,24,14,Final Inspection Q.C.,2012-03-26 08:40:00+00:00,288,26,Case122,false
Plug,missing,12,Case122,regular,Final Inspection Q.C.,ID4163,D,Quality Check 1,12,0,30.0,2012-03-27 11:00:00+00:00,660,3,1,11,1580.0,33003.0,25,13,Final Inspection Q.C.,2012-03-27 11:00:00+00:00,289,26,Case122,false
Plug,missing,12,Case122,regular,Packing,ID4820,D,Packing,12,0,60.0,2012-03-28 01:00:00+00:00,60,3,2,1,840.0,33843.0,26,10,Packing,2012-03-28 01:00:00+00:00,290,26,Case122,false
Cable Head,missing,10,Case1,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,1,0,379.0,2012-01-30 05:43:00+00:00,343,1,0,5,0.0,0.0,1,30,Turning & Milling - Machine 4,2012-01-30 05:43:00+00:00,0,0,Case1,true
Cable Head,missing,10,Case1,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,1,0,58.0,2012-01-30 06:42:00+00:00,402,1,0,6,59.0,59.0,2,30,Turning & Milling - Machine 4,2012-01-30 06:42:00+00:00,1,0,Case1,true
Cable Head,missing,10,Case1,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0,0,22.0,2012-01-30 07:21:00+00:00,441,1,0,7,39.0,98.0,3,30,Turning & Milling - Machine 4,2012-01-30 07:21:00+00:00,2,0,Case1,true
Cable Head,missing,10,Case1,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,8,0,217.0,2012-01-30 10:58:00+00:00,658,1,0,10,217.0,315.0,4,28,Turning & Milling - Machine 4,2012-01-30 10:58:00+00:00,3,0,Case1,true
Spur Gear,missing,10,Case243,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,0,0,238.0,2012-01-16 06:36:00+00:00,396,1,0,6,0.0,0.0,1,29,Turning & Milling - Machine 6,2012-01-16 06:36:00+00:00,1220,112,Case243,true
Spur Gear,missing,10,Case243,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,1,0,240.0,2012-01-16 11:00:00+00:00,660,1,0,11,264.0,264.0,2,30,Turning & Milling - Machine 6,2012-01-16 11:00:00+00:00,1221,112,Case243,true
Spur Gear,missing,10,Case243,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,138.0,2012-01-16 12:48:00+00:00,768,1,0,12,108.0,372.0,3,30,Turning & Milling Q.C.,2012-01-16 12:48:00+00:00,1222,112,Case243,true
Spur Gear,missing,10,Case243,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,9,0,338.0,2012-01-16 16:39:00+00:00,999,1,0,16,231.0,603.0,4,30,Turning & Milling - Machine 6,2012-01-16 16:39:00+00:00,1223,112,Case243,true
Ballnut,missing,16,Case239,regular,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,462.0,2012-01-15 06:38:00+00:00,398,1,6,6,0.0,0.0,1,29,Turning & Milling - Machine 6,2012-01-15 06:38:00+00:00,1184,107,Case239,false
Ballnut,missing,16,Case239,regular,Turning & Milling - Machine 6,ID4429,S,Machine 6 - Turning & Milling,1,0,49.0,2012-01-15 10:34:00+00:00,634,1,6,10,236.0,236.0,2,29,Turning & Milling - Machine 6,2012-01-15 10:34:00+00:00,1185,107,Case239,false
Ballnut,missing,16,Case239,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,26.0,2012-01-15 11:29:00+00:00,689,1,6,11,55.0,291.0,3,29,Turning & Milling Q.C.,2012-01-15 11:29:00+00:00,1186,107,Case239,false
Ballnut,missing,16,Case239,regular,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,2,0,188.0,2012-01-15 13:39:00+00:00,819,1,6,13,130.0,421.0,4,29,Turning & Milling - Machine 6,2012-01-15 13:39:00+00:00,1187,107,Case239,false
Ballnut,missing,16,Case239,regular,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,12,0,322.0,2012-01-16 02:37:00+00:00,157,1,0,2,778.0,1199.0,5,28,Turning & Milling - Machine 6,2012-01-16 02:37:00+00:00,1188,107,Case239,false
Ballnut,missing,16,Case239,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,16,0,125.0,2012-01-17 13:33:00+00:00,813,1,1,13,2096.0,3295.0,6,31,Turning & Milling Q.C.,2012-01-17 13:33:00+00:00,1189,107,Case239,false
Ballnut,missing,16,Case239,regular,other,ID4618,D,Quality Check 1,16,0,3.0,2012-01-23 14:49:00+00:00,889,1,0,14,8716.0,12011.0,7,35,other,2012-01-23 14:49:00+00:00,1190,107,Case239,false
Ballnut,missing,16,Case239,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,16,0,13.0,2012-01-24 17:14:00+00:00,1034,1,1,17,1585.0,13596.0,8,34,Laser Marking - Machine 7,2012-01-24 17:14:00+00:00,1191,107,Case239,false
Ballnut,missing,16,Case239,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,16,0,61.0,2012-01-25 12:12:00+00:00,732,1,2,12,1138.0,14734.0,9,33,Lapping - Machine 1,2012-01-25 12:12:00+00:00,1192,107,Case239,false
Ballnut,missing,16,Case239,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,221.0,2012-01-25 18:02:00+00:00,1082,1,2,18,350.0,15084.0,10,33,Final Inspection Q.C.,2012-01-25 18:02:00+00:00,1193,107,Case239,false
Ballnut,missing,16,Case239,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,16,0,75.0,2012-01-27 13:15:00+00:00,795,1,4,13,2593.0,17677.0,11,32,Final Inspection Q.C.,2012-01-27 13:15:00+00:00,1194,107,Case239,false
Ballnut,missing,16,Case239,regular,Packing,ID4820,D,Packing,16,0,60.0,2012-01-30 01:00:00+00:00,60,1,0,1,3585.0,21262.0,12,29,Packing,2012-01-30 01:00:00+00:00,1195,107,Case239,false
Ballnut,missing,48,Case155,regular,Turning - Machine 8,ID0997,S,Machine 15 - Turning,0,0,285.0,2012-01-06 11:56:00+00:00,716,1,4,11,0.0,0.0,1,21,Turning - Machine 8,2012-01-06 11:56:00+00:00,447,51,Case155,true
Ballnut,missing,48,Case155,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,0,0,42.0,2012-01-06 12:38:00+00:00,758,1,4,12,42.0,42.0,2,21,Turning & Milling - Machine 8,2012-01-06 12:38:00+00:00,448,51,Case155,true
Ballnut,missing,48,Case155,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,13,0,75.0,2012-01-06 13:53:00+00:00,833,1,4,13,75.0,117.0,3,21,Turning & Milling - Machine 8,2012-01-06 13:53:00+00:00,449,51,Case155,true
Ballnut,missing,48,Case155,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,23.0,2012-01-08 11:59:00+00:00,719,1,6,11,2766.0,2883.0,4,22,Turning & Milling Q.C.,2012-01-08 11:59:00+00:00,450,51,Case155,true
Ballnut,missing,48,Case155,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,35,0,391.0,2012-01-08 15:39:00+00:00,939,1,6,15,220.0,3103.0,5,23,Turning & Milling - Machine 8,2012-01-08 15:39:00+00:00,451,51,Case155,true
Ballnut,missing,48,Case155,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,48,0,75.0,2012-01-08 17:00:00+00:00,1020,1,6,17,81.0,3184.0,6,25,Turning & Milling Q.C.,2012-01-08 17:00:00+00:00,452,51,Case155,true
Ballnut,missing,48,Case155,regular,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,22,0,21.0,2012-01-10 08:12:00+00:00,492,1,1,8,2352.0,5536.0,7,29,Laser Marking - Machine 7,2012-01-10 08:12:00+00:00,453,51,Case155,true
Ballnut,missing,48,Case155,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,26,0,45.0,2012-01-10 09:10:00+00:00,550,1,1,9,58.0,5594.0,8,29,Laser Marking - Machine 7,2012-01-10 09:10:00+00:00,454,51,Case155,true
Ballnut,missing,48,Case155,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,48,0,78.0,2012-01-10 10:33:00+00:00,633,1,1,10,83.0,5677.0,9,28,Lapping - Machine 1,2012-01-10 10:33:00+00:00,455,51,Case155,true
Ballnut,missing,48,Case155,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,98.0,2012-01-10 15:14:00+00:00,914,1,1,15,281.0,5958.0,10,29,Final Inspection Q.C.,2012-01-10 15:14:00+00:00,456,51,Case155,true
Ballnut,missing,48,Case155,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,48,0,75.0,2012-01-11 13:19:00+00:00,799,1,2,13,1325.0,7283.0,11,31,Final Inspection Q.C.,2012-01-11 13:19:00+00:00,457,51,Case155,true
Ballnut,missing,48,Case155,regular,Packing,ID4820,D,Packing,48,0,60.0,2012-01-13 01:00:00+00:00,60,1,4,1,2141.0,9424.0,12,30,Packing,2012-01-13 01:00:00+00:00,458,51,Case155,true
Gauge,missing,10,Case227,regular,Packing,ID4820,D,Packing,10,0,60.0,2012-01-05 01:00:00+00:00,60,1,3,1,0.0,0.0,1,21,Packing,2012-01-05 01:00:00+00:00,1100,95,Case227,true
Gauge,missing,10,Case227,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,10,0,56.0,2012-01-05 07:56:00+00:00,476,1,3,7,416.0,416.0,2,20,Final Inspection Q.C.,2012-01-05 07:56:00+00:00,1101,95,Case227,true
Ballnut,missing,24,Case54,deviant,Turning & Milling - Machine 4,ID4429,S,Machine 4 - Turning & Milling,0,0,406.0,2012-03-18 16:10:00+00:00,970,3,6,16,0.0,0.0,1,22,Turning & Milling - Machine 4,2012-03-18 16:10:00+00:00,2016,174,Case54,true
Ballnut,missing,24,Case54,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0,0,218.0,2012-03-18 23:46:00+00:00,1426,3,6,23,456.0,456.0,2,22,Turning & Milling - Machine 4,2012-03-18 23:46:00+00:00,2017,174,Case54,true
Ballnut,missing,24,Case54,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0,0,45.0,2012-03-19 08:17:00+00:00,497,3,0,8,511.0,967.0,3,22,Turning & Milling - Machine 4,2012-03-19 08:17:00+00:00,2018,174,Case54,true
Ballnut,missing,24,Case54,deviant,Turning & Milling Q.C.,ID4287,S,Quality Check 1,0,0,59.0,2012-03-19 13:38:00+00:00,818,3,0,13,321.0,1288.0,4,20,Turning & Milling Q.C.,2012-03-19 13:38:00+00:00,2019,174,Case54,true
Ballnut,missing,24,Case54,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,11,0,387.0,2012-03-19 16:04:00+00:00,964,3,0,16,146.0,1434.0,5,20,Turning & Milling - Machine 4,2012-03-19 16:04:00+00:00,2020,174,Case54,true
Ballnut,missing,24,Case54,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,13,0,414.0,2012-03-19 22:59:00+00:00,1379,3,0,22,415.0,1849.0,6,19,Turning & Milling - Machine 4,2012-03-19 22:59:00+00:00,2021,174,Case54,true
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0,0,273.0,2012-02-01 16:02:00+00:00,962,2,2,16,0.0,0.0,1,33,Turning & Milling - Machine 4,2012-02-01 16:02:00+00:00,1831,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,1,0,41.0,2012-02-01 16:43:00+00:00,1003,2,2,16,41.0,41.0,2,32,Turning & Milling - Machine 5,2012-02-01 16:43:00+00:00,1832,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0,0,92.0,2012-02-01 21:18:00+00:00,1278,2,2,21,275.0,316.0,3,32,Turning & Milling - Machine 4,2012-02-01 21:18:00+00:00,1833,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,2,0,98.0,2012-02-01 22:56:00+00:00,1376,2,2,22,98.0,414.0,4,32,Turning & Milling - Machine 4,2012-02-01 22:56:00+00:00,1834,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0,0,41.0,2012-02-01 23:38:00+00:00,1418,2,2,23,42.0,456.0,5,32,Turning & Milling - Machine 4,2012-02-01 23:38:00+00:00,1835,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,16,0,425.0,2012-02-02 06:44:00+00:00,404,2,3,6,426.0,882.0,6,33,Turning & Milling - Machine 4,2012-02-02 06:44:00+00:00,1836,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 4,ID0997,D,Machine 4 - Turning & Milling,2,0,64.0,2012-02-02 09:13:00+00:00,553,2,3,9,149.0,1031.0,7,33,Turning & Milling - Machine 4,2012-02-02 09:13:00+00:00,1837,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 5,ID0997,D,Machine 5 - Turning & Milling,0,0,75.0,2012-02-02 09:23:00+00:00,563,2,3,9,10.0,1041.0,8,33,Turning & Milling - Machine 5,2012-02-02 09:23:00+00:00,1838,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,14,0,405.0,2012-02-02 16:08:00+00:00,968,2,3,16,405.0,1446.0,9,34,Turning & Milling - Machine 4,2012-02-02 16:08:00+00:00,1839,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,8,0,210.0,2012-02-02 19:44:00+00:00,1184,2,3,19,216.0,1662.0,10,34,Turning & Milling - Machine 5,2012-02-02 19:44:00+00:00,1840,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,10,0,259.0,2012-02-03 00:06:00+00:00,6,2,4,0,262.0,1924.0,11,35,Turning & Milling - Machine 4,2012-02-03 00:06:00+00:00,1841,157,Case38,false
Cable Head,missing,53,Case38,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,53,0,121.0,2012-02-05 11:29:00+00:00,689,2,6,11,3563.0,5487.0,12,33,Turning & Milling Q.C.,2012-02-05 11:29:00+00:00,1842,157,Case38,false
Cable Head,missing,53,Case38,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,53,0,79.0,2012-02-06 09:39:00+00:00,579,2,0,9,1330.0,6817.0,13,33,Laser Marking - Machine 7,2012-02-06 09:39:00+00:00,1843,157,Case38,false
Cable Head,missing,53,Case38,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75.0,2012-03-04 01:15:00+00:00,75,3,6,1,38376.0,45193.0,14,17,Lapping - Machine 1,2012-03-04 01:15:00+00:00,1844,157,Case38,false
Cable Head,missing,53,Case38,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,53,0,322.0,2012-03-04 16:56:00+00:00,1016,3,6,16,941.0,46134.0,15,18,Lapping - Machine 1,2012-03-04 16:56:00+00:00,1845,157,Case38,false
Cable Head,missing,53,Case38,deviant,Round Grinding - Machine 3,ID4385,S,Machine 3 - Round Grinding,0,0,92.0,2012-03-04 17:56:00+00:00,1076,3,6,17,60.0,46194.0,16,18,Round Grinding - Machine 3,2012-03-04 17:56:00+00:00,1846,157,Case38,false
Cable Head,missing,53,Case38,deviant,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,30,0,645.0,2012-03-05 07:11:00+00:00,431,3,0,7,795.0,46989.0,17,18,Round Grinding - Machine 3,2012-03-05 07:11:00+00:00,1847,157,Case38,false
Cable Head,missing,53,Case38,deviant,Round Grinding - Machine 3,ID4385,D,Machine 3 - Round Grinding,23,0,515.0,2012-03-05 15:45:00+00:00,945,3,0,15,514.0,47503.0,18,18,Round Grinding - Machine 3,2012-03-05 15:45:00+00:00,1848,157,Case38,false
Cable Head,missing,53,Case38,deviant,Final Inspection Q.C.,ID4493,D,Quality Check 1,0,0,278.0,2012-03-09 12:03:00+00:00,723,3,4,12,5538.0,53041.0,19,18,Final Inspection Q.C.,2012-03-09 12:03:00+00:00,1849,157,Case38,false
Gauge,missing,5,Case203,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,5,0,103.0,2012-01-08 10:43:00+00:00,643,1,6,10,0.0,0.0,1,22,Turning & Milling Q.C.,2012-01-08 10:43:00+00:00,859,76,Case203,true
Gauge,missing,5,Case203,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,5,0,50.0,2012-01-08 13:37:00+00:00,817,1,6,13,174.0,174.0,2,21,Laser Marking - Machine 7,2012-01-08 13:37:00+00:00,860,76,Case203,true
Gauge,missing,5,Case203,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75.0,2012-01-10 01:15:00+00:00,75,1,1,1,2138.0,2312.0,3,31,Lapping - Machine 1,2012-01-10 01:15:00+00:00,861,76,Case203,true
Gauge,missing,5,Case203,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,5,0,26.0,2012-01-10 11:58:00+00:00,718,1,1,11,643.0,2955.0,4,29,Flat Grinding - Machine 11,2012-01-10 11:58:00+00:00,862,76,Case203,true
Gauge,missing,5,Case203,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,5,0,29.0,2012-01-11 08:38:00+00:00,518,1,2,8,1240.0,4195.0,5,29,Lapping - Machine 1,2012-01-11 08:38:00+00:00,863,76,Case203,true
Gauge,missing,5,Case203,regular,Packing,ID4820,D,Packing,5,0,60.0,2012-01-12 01:00:00+00:00,60,1,3,1,982.0,5177.0,6,30,Packing,2012-01-12 01:00:00+00:00,864,76,Case203,true
Gauge,missing,5,Case203,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,5,0,13.0,2012-01-12 07:03:00+00:00,423,1,3,7,363.0,5540.0,7,29,Final Inspection Q.C.,2012-01-12 07:03:00+00:00,865,76,Case203,true
Bearing,missing,15,Case105,regular,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0,0,436.0,2012-03-21 06:34:00+00:00,394,3,2,6,0.0,0.0,1,21,Turning & Milling - Machine 4,2012-03-21 06:34:00+00:00,90,7,Case105,true
Bearing,missing,15,Case105,regular,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,15,0,193.0,2012-03-21 10:31:00+00:00,631,3,2,10,237.0,237.0,2,18,Turning & Milling - Machine 4,2012-03-21 10:31:00+00:00,91,7,Case105,true
Ballnut,missing,5,Case69,regular,other,ID0997,S,Machine 8 - Turning & Milling,5,0,479.0,2012-03-13 15:57:00+00:00,957,3,1,15,0.0,0.0,1,19,other,2012-03-13 15:57:00+00:00,2185,189,Case69,true
Ballnut,missing,5,Case69,regular,Packing,ID4820,D,Packing,5,0,60.0,2012-03-20 01:00:00+00:00,60,3,1,1,9183.0,9183.0,2,19,Packing,2012-03-20 01:00:00+00:00,2186,189,Case69,true
Ballnut,missing,5,Case69,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,5,0,75.0,2012-03-20 10:58:00+00:00,658,3,1,10,598.0,9781.0,3,18,Final Inspection Q.C.,2012-03-20 10:58:00+00:00,2187,189,Case69,true
other,missing,72,Case134,regular,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0,0,120.0,2012-03-29 19:49:00+00:00,1189,3,3,19,0.0,0.0,1,6,Turning & Milling - Machine 4,2012-03-29 19:49:00+00:00,371,36,Case134,true
other,missing,72,Case134,regular,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,1,0,250.0,2012-03-30 00:00:00+00:00,0,3,4,0,251.0,251.0,2,7,Turning & Milling - Machine 4,2012-03-30 00:00:00+00:00,372,36,Case134,true
other,missing,72,Case134,regular,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,32,0,340.0,2012-03-30 11:25:00+00:00,685,3,4,11,685.0,936.0,3,5,Turning & Milling - Machine 4,2012-03-30 11:25:00+00:00,373,36,Case134,true
other,missing,72,Case134,regular,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,38,0,362.0,2012-03-31 05:45:00+00:00,345,3,5,5,1100.0,2036.0,4,0,Turning & Milling - Machine 4,2012-03-31 05:45:00+00:00,374,36,Case134,true
Bearing,missing,79,Case81,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,79.0,2012-03-23 12:44:00+00:00,764,3,4,12,0.0,0.0,1,17,Turning & Milling Q.C.,2012-03-23 12:44:00+00:00,2299,202,Case81,true
Bearing,missing,79,Case81,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,371.0,2012-03-25 17:59:00+00:00,1079,3,6,17,3195.0,3195.0,2,18,Turning & Milling Q.C.,2012-03-25 17:59:00+00:00,2300,202,Case81,true
Bearing,missing,79,Case81,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,560.0,2012-03-26 16:08:00+00:00,968,3,0,16,1329.0,4524.0,3,12,Turning & Milling Q.C.,2012-03-26 16:08:00+00:00,2301,202,Case81,true
Gauge,missing,40,Case224,regular,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0,0,100.0,2012-01-16 08:40:00+00:00,520,1,0,8,0.0,0.0,1,30,Turning & Milling Q.C.,2012-01-16 08:40:00+00:00,1046,93,Case224,true
Gauge,missing,40,Case224,regular,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0,0,30.0,2012-01-16 09:30:00+00:00,570,1,0,9,50.0,50.0,2,30,Turning & Milling Q.C.,2012-01-16 09:30:00+00:00,1047,93,Case224,true
Gauge,missing,40,Case224,regular,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0,0,30.0,2012-01-19 16:50:00+00:00,1010,1,3,16,4760.0,4810.0,3,35,Turning & Milling Q.C.,2012-01-19 16:50:00+00:00,1048,93,Case224,true
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,120.0,2012-01-02 11:00:00+00:00,660,1,0,11,0.0,0.0,1,4,Turning & Milling - Machine 8,2012-01-02 11:00:00+00:00,1464,133,Case263,false
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,366.0,2012-01-03 17:58:00+00:00,1078,1,1,17,1858.0,1858.0,2,18,Turning & Milling - Machine 8,2012-01-03 17:58:00+00:00,1465,133,Case263,false
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1,0,139.0,2012-01-04 09:18:00+00:00,558,1,2,9,920.0,2778.0,3,17,Turning & Milling - Machine 8,2012-01-04 09:18:00+00:00,1466,133,Case263,false
Compound Dies,missing,18,Case263,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,60.0,2012-01-04 10:00:00+00:00,600,1,2,10,42.0,2820.0,4,17,Turning & Milling Q.C.,2012-01-04 10:00:00+00:00,1467,133,Case263,false
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,B,Machine 8 - Turning & Milling,0,0,99.0,2012-01-04 11:00:00+00:00,660,1,2,11,60.0,2880.0,5,19,Turning & Milling - Machine 8,2012-01-04 11:00:00+00:00,1468,133,Case263,false
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,11,0,321.0,2012-01-04 16:21:00+00:00,981,1,2,16,321.0,3201.0,6,21,Turning & Milling - Machine 8,2012-01-04 16:21:00+00:00,1469,133,Case263,false
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,1,0,18.0,2012-01-05 07:06:00+00:00,426,1,3,7,885.0,4086.0,7,21,Turning & Milling - Machine 8,2012-01-05 07:06:00+00:00,1470,133,Case263,false
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,5,0,135.0,2012-01-05 10:45:00+00:00,645,1,3,10,219.0,4305.0,8,20,Turning & Milling - Machine 8,2012-01-05 10:45:00+00:00,1471,133,Case263,false
Compound Dies,missing,18,Case263,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,18,0,60.0,2012-01-05 11:30:00+00:00,690,1,3,11,45.0,4350.0,9,20,Turning & Milling Q.C.,2012-01-05 11:30:00+00:00,1472,133,Case263,false
Compound Dies,missing,18,Case263,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,18,0,41.0,2012-01-05 12:27:00+00:00,747,1,3,12,57.0,4407.0,10,19,Flat Grinding - Machine 11,2012-01-05 12:27:00+00:00,1473,133,Case263,false
Compound Dies,missing,18,Case263,regular,other,ID4287,D,Quality Check 1,18,0,100.0,2012-01-16 15:00:00+00:00,900,1,0,15,15993.0,20400.0,11,31,other,2012-01-16 15:00:00+00:00,1474,133,Case263,false
Compound Dies,missing,18,Case263,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,18,0,13.0,2012-01-17 12:11:00+00:00,731,1,1,12,1271.0,21671.0,12,32,Laser Marking - Machine 7,2012-01-17 12:11:00+00:00,1475,133,Case263,false
Compound Dies,missing,18,Case263,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,18,0,40.0,2012-01-17 13:27:00+00:00,807,1,1,13,76.0,21747.0,13,31,Lapping - Machine 1,2012-01-17 13:27:00+00:00,1476,133,Case263,false
Compound Dies,missing,18,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,0.0,2012-01-18 09:00:00+00:00,540,1,2,9,1173.0,22920.0,14,36,Final Inspection Q.C.,2012-01-18 09:00:00+00:00,1477,133,Case263,false
Compound Dies,missing,18,Case263,regular,Round Grinding - Manual,ID4872,S,Machine 27 - Grinding,0,0,62.0,2012-01-18 09:11:00+00:00,551,1,2,9,11.0,22931.0,15,36,Round Grinding - Manual,2012-01-18 09:11:00+00:00,1478,133,Case263,false
Compound Dies,missing,18,Case263,regular,Round Grinding - Manual,ID4287,D,Machine 27 - Grinding,0,0,75.0,2012-01-18 10:15:00+00:00,615,1,2,10,64.0,22995.0,16,36,Round Grinding - Manual,2012-01-18 10:15:00+00:00,1479,133,Case263,false
Compound Dies,missing,18,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,230.0,2012-01-18 12:50:00+00:00,770,1,2,12,155.0,23150.0,17,35,Final Inspection Q.C.,2012-01-18 12:50:00+00:00,1480,133,Case263,false
Compound Dies,missing,18,Case263,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,18,0,393.0,2012-01-18 15:45:00+00:00,945,1,2,15,175.0,23325.0,18,36,Round Grinding - Manual,2012-01-18 15:45:00+00:00,1481,133,Case263,false
